VNUM	LOCALE_NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
2433	ÃµÀÇ¹ý»ç	1	0	2	82		2049	0	2052	42	0	ch_magician	0	82	55	110	27	136	252	14784	5	7	546	819	23377	76	105	150	100	2000	650	0	0	0	0	10	10	0	0	10	10	10	5	-10	-10	0	-60	10	0	0	3.3	0	10	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
2434	ÃµÀÇÀå¼ö	1	0	0	83		257	0	2052	42	0	ch_officer	0	111	83	55	28	137	255	20272	7	10	552	828	23427	79	115	130	100	2000	50	0	0	0	0	0	0	5	5	5	-5	-15	-5	5	5	0	-60	15	0	0	4.3	0	15	16764108	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
2451	ÁøÃµÀÇº´»ç	1	0	0	84		129	0	2052	42	0	ch_footman	0	112	84	56	28	139	257	16923	5	7	344	516	7635	67	135	130	100	2000	50	0	0	0	3	0	0	15	20	50	0	-10	0	-10	-10	0	-60	50	0	0	3.5	0	15	13421823	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
2452	ÁøÃµÀÇ±Ãº´	2	0	1	86		513	0	2052	42	0	ch_bowman	0	86	114	57	29	141	263	22608	5	7	351	527	7807	72	130	150	100	2000	1300	0	0	0	0	0	0	15	20	5	-5	-15	0	5	5	0	-50	25	0	0	4	0	15	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0
2453	ÁøÃµÀÇ¹ý»ç	2	0	1	88		2049	0	2052	42	0	ch_magician	0	88	58	117	29	144	268	23634	7	7	582	873	7975	76	130	150	100	2000	1200	0	0	0	0	10	10	5	15	10	10	10	5	-10	-10	0	-50	30	0	0	4	0	20	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
2454	ÁøÃµÀÇÀå¼ö	3	0	0	90		257	0	2052	42	0	ch_officer	0	119	89	60	30	147	273	39540	7	10	594	891	16300	79	140	130	100	2000	50	0	0	0	0	0	0	15	20	5	-5	-15	-5	5	5	0	-40	35	0	0	6	0	25	13421823	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
2491	Cãpitanul Yonghan	3	0	0	93		3201	0	2052	"SLOW,CURSE,TERROR"	0	ch_general	0	119	89	60	30	144	268	2500000	2	9	20750	33625	31289	92	140	130	100	2000	100	0	2492	0	0	0	5	15	15	40	40	40	40	40	40	0	-40	20	0	0	4	2404	35	0	0	40	256	40	257	0	0	0	0	0	0	20	0	0	15	30
2492	Generalul Yonghan	4	0	0	95		3201	0	2052	"STUN,SLOW,CURSE,TERROR"	0	ch_general	0	119	89	60	30	147	268	6450754	10	30	74250	111375	319620	92	140	130	100	2000	100	0	0	0	5	5	15	10	10	60	60	60	60	60	60	0	-30	20	0	0	4.6	2415	40	0	0	40	256	40	257	0	0	0	0	0	0	20	0	0	20	30
2493	Beran-Setaou	5	0	0	97		385	0	2048	"SLOW,CURSE,TERROR"	0	blue_dragon	0	153	114	76	37	180	340	9823454	44	10	1170000	1755000	2494800	930	150	180	100	2000	350	0	0	25	25	25	25	25	25	60	60	60	60	60	60	25	-10	25	25	25	2.2	2404	100	0	0	40	256	40	257	0	0	0	0	0	0	20	20	0	30	0
2494	Cãpitanul Huashin	3	0	0	88		3201	0	2052	43	0	ch_general	0	119	89	60	30	144	268	300000	4	14	15600	23400	31289	92	140	130	100	2000	100	0	2495	0	0	0	5	10	20	45	45	45	35	30	30	0	-40	20	0	0	4	2404	35	0	0	40	256	40	257	0	0	0	0	0	0	20	0	0	15	30
2495	Generalul Huashin	4	0	0	90		3201	0	2052	43	0	ch_general	0	119	89	60	30	144	273	600000	8	16	59400	89100	319620	92	140	130	100	2000	100	0	0	0	5	5	15	10	10	50	45	45	40	35	35	0	-30	20	0	0	4.2	2415	40	0	0	40	256	40	257	0	0	0	0	0	0	20	0	0	20	30
2501	Meduzele Iadului	0	0	0	79		513	0	65538	8	0	zombie_diseased_kid	0	117	88	58	29	240	295	6206	5	7	239	358	517	93	110	100	90	2000	150	0	0	1	1	1	1	0	5	0	0	-5	0	0	0	0	0	0	0	10	1.5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2502	Câinele Iadului	1	0	0	80		2049	0	65538	8	0	zombie_diseased_dog	0	118	59	89	30	243	297	7582	5	7	588	882	627	94	110	100	100	2000	150	0	0	1	1	1	1	0	10	0	0	-5	0	0	0	0	0	0	0	10	1.5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2503	Zombie	1	0	0	81		257	0	65538	8	0	zombie_diseased_infector	0	89	60	120	30	245	300	7718	5	7	594	891	634	95	110	100	100	2000	150	0	0	1	1	1	1	0	5	0	0	-5	0	0	0	0	0	0	0	10	1.3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2504	Ofiterul Iadului	2	0	0	82		129	0	65538	8	0	zombie_diseased_sword	0	90	120	60	30	248	302	10475	5	7	1107	1660	1068	96	110	100	100	2000	150	0	0	1	1	1	1	0	5	0	0	-5	0	0	0	0	0	0	0	10	1.5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2505	Gardianul Iadului	2	0	0	83		513	0	65538	8	0	zombie_diseased_spear	0	61	122	93	32	250	305	10660	5	7	1118	1677	1079	97	110	100	100	2000	150	0	0	1	1	1	1	0	10	0	0	-5	0	0	0	0	0	0	0	10	1.5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2506	Arcaºul Iadului 2 Capete	3	0	1	84		2049	0	65538	8	0	zombie_diseased_bow	0	93	123	62	33	224	336	16947	5	7	1804	2706	2181	98	90	100	100	2000	850	30193	0	1	1	1	1	0	10	0	0	-5	0	0	0	0	0	0	0	10	1.5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2507	Gheare Diabolice	3	0	1	85		257	0	65538	8	0	zombie_diseased_boss	0	123	98	90	30	198	367	17242	5	7	1822	2733	2203	99	110	100	100	2000	150	30193	0	1	1	1	1	0	10	0	0	-5	0	0	0	0	0	0	0	10	1.8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2508	Luptatorul Iadului	0	0	0	79		513	0	65538	40	0	zombie_soldier_scythe	0	58	117	88	29	240	295	6206	5	7	239	358	517	93	115	130	100	2000	150	0	2541	5	0	0	0	0	0	20	0	-5	0	0	0	0	0	0	0	10	1.5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20
2509	Arcaºul Iadului	1	0	1	80		2049	0	65538	40	0	zombie_soldier_bow	0	89	119	59	30	215	325	7582	5	7	588	882	627	94	120	130	100	2000	850	0	2542	5	0	0	0	0	0	20	0	-5	0	0	0	0	0	0	0	10	1.5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20
2510	Suliþaºul Iadului	1	0	0	81		257	0	65538	40	0	zombie_soldier_spear	0	120	90	60	31	245	300	7718	5	7	594	891	634	95	120	130	100	2000	150	0	2543	10	0	0	0	0	0	20	0	-5	0	0	0	0	0	0	0	10	1.3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20
2511	Pãrintele Iadului	2	0	2	82		129	0	65538	40	0	zombie_magician	0	61	121	91	32	192	358	10475	5	7	1107	1660	1068	96	130	130	100	2000	850	0	2544	10	0	0	0	0	0	20	-10	-25	5	-20	-20	0	0	25	0	10	1.5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20
2512	Maiorul Iadului	2	0	0	83		513	0	65538	40	0	zombie_bigboss	0	122	92	62	33	195	361	10660	5	7	1118	1677	1079	97	130	130	100	2000	150	0	2545	15	0	0	0	10	0	20	-5	-5	10	10	10	0	0	30	0	10	1.5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20
2513	Macelarul Iadului	3	0	1	84		2049	0	65538	40	0	zombie_ghost	0	63	93	123	34	196	365	16947	5	7	1804	2706	2181	98	130	130	100	2000	300	0	2546	15	0	0	0	0	0	20	-5	-25	0	0	0	0	0	35	0	10	1.5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20
2514	Generalul Iadului	3	0	0	86		257	0	65538	40	0	zombie_general	0	124	100	80	30	200	371	17537	5	7	1840	2760	2226	100	130	130	100	2000	150	0	2547	20	5	0	0	0	0	20	0	-5	-25	0	0	0	0	40	0	10	1.8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20
2541	Luptator Satanic	0	0	0	79		513	0	65538	40	0	zombie_soldier_scythe	0	58	117	88	29	240	295	6206	5	7	239	358	517	93	115	130	100	2000	150	0	0	5	0	0	0	0	0	20	0	-5	0	0	0	0	0	0	0	10	1.5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20
2542	Arcaº Satanic	1	0	1	80		2049	0	65538	40	0	zombie_soldier_bow	0	89	119	59	30	215	325	7582	5	7	588	882	627	94	120	130	100	2000	850	0	0	5	0	0	0	0	0	20	0	-5	0	0	0	0	0	0	0	10	1.5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20
2543	Suliþaº Satanic	1	0	0	81		257	0	65538	40	0	zombie_soldier_spear	0	120	90	60	31	245	300	7718	5	7	594	891	634	95	120	130	100	2000	150	30196	0	10	0	0	0	0	0	20	0	-5	0	0	0	0	0	0	0	10	1.3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20
2544	Pãrinte Satanic	2	0	2	82		129	0	65538	40	0	zombie_magician	0	61	121	91	32	192	358	10475	5	7	1107	1660	1068	96	130	130	100	2000	850	0	0	10	0	0	0	0	0	20	-10	-25	5	-20	-20	0	0	25	0	10	1.5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20
2545	Maior Satanic	2	0	0	83		513	0	65538	40	0	zombie_bigboss	0	122	92	62	33	195	361	10660	5	7	1118	1677	1079	97	130	130	100	2000	150	30196	0	15	0	0	0	10	0	20	-5	-5	10	10	10	0	0	30	0	10	1.5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20
2546	Macelar Satanic	3	0	1	84		2049	0	65538	40	0	zombie_ghost	0	63	93	123	34	196	365	16947	5	7	1804	2706	2181	98	130	130	100	2000	300	0	0	15	0	0	0	0	0	20	-5	-25	0	0	0	0	0	35	0	10	1.5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20
2547	General Satanic	3	0	0	86		257	0	65538	40	0	zombie_general	0	124	100	80	30	200	371	17537	5	7	1840	2760	2226	100	135	130	100	2000	150	30196	0	20	5	0	0	0	0	20	0	-5	-25	0	0	0	0	40	0	10	1.8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20
2591	Tartaros	3	0	0	89		3457	0	65538	43	0	zombie_king	0	140	115	130	80	205	382	73770	10	10	8560	12840	0	103	110	150	100	2000	150	0	0	30	10	0	0	15	10	40	40	35	40	40	40	0	0	60	0	10	2.5	2513	20	0	0	25	256	0	0	0	0	0	0	0	0	5	5	5	5	0
2592	Ucigasul Iadului	3	0	0	89		3457	0	65538	43	0	zombie_king	0	140	115	130	80	205	382	73770	10	10	8560	12840	0	103	110	150	100	2000	150	0	0	30	10	0	0	15	10	40	40	35	40	40	40	0	0	60	0	10	2.5	2513	20	0	0	25	256	0	0	0	0	0	0	0	0	5	5	5	5	0
2593	Ucigasul Iadului	3	0	0	89		3457	0	65538	43	0	zombie_king	0	140	115	130	80	205	382	73770	10	10	8560	12840	0	103	110	150	100	2000	150	0	0	30	10	0	0	15	10	40	40	35	40	40	40	0	0	60	0	10	2.5	2513	20	0	0	25	256	0	0	0	0	0	0	0	0	5	5	5	5	0
2594	Ucigasul Iadului	3	0	0	89		3457	0	65538	43	0	zombie_king	0	140	115	130	80	205	382	73770	10	10	8560	12840	0	103	110	150	100	2000	150	0	0	30	10	0	0	15	10	40	40	35	40	40	40	0	0	60	0	10	2.5	2513	20	0	0	25	256	0	0	0	0	0	0	0	0	5	5	5	5	0
2595	Erebos	3	0	0	89		3457	0	65538	43	0	zombie_king	0	140	115	130	80	200	371	43770	10	10	0	0	0	103	110	150	100	2000	150	0	0	30	10	0	0	15	10	40	40	35	40	40	40	0	0	60	0	10	2	2513	20	0	0	20	256	0	0	0	0	0	0	0	0	5	5	5	5	0
2596	Creatura lui Azrael	3	0	0	89		3457	0	65538	43	0	zombie_king	0	140	115	130	80	200	371	43770	10	10	0	0	0	103	110	150	100	2000	150	0		30	10	0	0	15	10	40	40	35	40	40	40	0	0	60	0	10	2	2513	20	0	0	20	256	0	0	0	0	0	0	0	0	5	5	5	5	0
2597	Charon	5	0	0	91		3201	0	65538	43	0	zombie_god	0	150	120	150	90	62	215	714345	20	20	15260	22890	0	105	110	150	100	2000	250	0	0	50	10	0	0	15	10	40	40	35	40	40	40	0	0	60	0	10	3	0	30	0	0	20	257	25	258	0	0	0	0	0	0	10	10	10	10	0
2598	Azrael	5	0	0	91		3201	0	65538	"SLOW,CURSE,TERROR"	0	zombie_bigboss2	0	150	120	150	90	170	340	3124600	20	10	15260	22890	0	105	110	150	100	2000	450	0	0	50	10	0	0	15	10	40	40	35	40	40	40	0	0	60	0	10	2	0	30	0	0	10	257	15	259	0	0	0	0	0	0	15	15	10	15	0
2600	Lup Zodiac	2	0	0	1		384	0	65537		0	wolf	0	16	16	31	8	32	39	435	10	5	0	0	0	12	100	120	100	2000	175	0	0	10	0	0	0	0	0	30	30	30	30	30	30	0	0	50	0	0	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2601	Lup Albastru Zodiac	3	0	0	1		384	0	65537		0	wolf	0	24	33	32	8	42	51	1110	10	5	0	0	0	18	100	120	100	2000	175	0	0	10	0	0	0	0	0	30	30	30	30	30	30	0	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2602	Lykos Zodiac	3	0	0	1		384	0	65537		0	mountain_dog_god	0	39	20	30	10	52	96	2940	10	5	0	0	0	35	100	140	100	2000	175	0	0	0	0	0	3	5	20	30	30	30	30	30	30	0	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2603	Arcaº Zodiac	0	0	1	1		384	0	2056		0	bkarcher	0	22	29	15	7	46	70	506	10	5	0	0	0	25	60	130	35	2000	650	0	0	0	0	0	0	1	0	30	30	30	30	30	30	0	-50	0	0	0	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2604	Mistreþ Sãlbatic Zodiac	2	0	0	1		384	0	32769		0	wild_boar	0	35	17	26	9	30	56	610	10	5	0	0	0	16	100	120	100	2000	175	0	0	10	0	0	0	0	0	30	30	30	30	30	30	0	0	50	0	0	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2605	Mistreþ Roºu Zodiac	3	0	0	1		384	0	32769		0	wild_boar	0	35	18	26	9	44	53	1192	10	5	0	0	0	19	100	120	100	2000	175	0	0	10	0	0	0	0	0	30	30	30	30	30	30	0	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2606	Scrofa Zodiac	3	0	0	1		384	0	32769		0	wild_boar_god	0	30	20	41	10	68	84	3069	10	5	0	0	0	37	100	140	100	2000	175	0	0	0	0	0	3	5	20	30	30	30	30	30	30	0	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2607	Mi-Jung Zodiac	3	0	2	1		384	0	2056		0	bksecond	0	32	16	24	8	44	82	2076	10	5	0	0	0	28	100	150	100	2000	200	0	0	0	0	0	0	1	1	30	30	30	30	30	30	0	-50	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2608	Bera Zodiac	3	0	5	1		384	0	65537		0	bear	0	32	22	43	11	72	88	3385	10	5	0	0	0	39	100	140	100	2000	175	0	0	0	0	0	3	5	20	30	30	30	30	30	30	0	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2609	Urs Zodiac	2	0	0	1		384	0	65537		0	bear	0	36	18	27	9	37	68	875	10	5	0	0	0	21	100	120	100	2000	175	0	0	10	0	0	0	0	0	30	30	30	30	30	30	0	0	50	0	0	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610	Urs Grizzly Zodiac	3	0	5	1		384	0	65537		0	bear	0	36	19	27	9	52	64	1659	10	5	0	0	0	25	100	120	100	2000	175	0	0	10	0	0	0	0	0	30	30	30	30	30	30	0	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2611	Urs Brun Zodiac	3	0	5	1		384	0	65537		0	bear	0	37	19	28	9	62	76	2342	10	5	0	0	0	31	100	120	100	2000	175	0	0	10	0	0	0	0	0	30	30	30	30	30	30	0	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2612	Eun-Jung Zodiac	3	0	2	1		384	0	2056		0	bkthird	0	36	18	27	9	48	89	2453	10	5	0	0	0	31	100	150	100	2000	200	0	0	0	0	0	0	1	1	30	30	30	30	30	30	0	-50	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2613	Tigris Zodiac	3	0	4	1		384	0	4097		0	tiger	0	23	45	34	11	67	100	3616	10	5	0	0	0	41	100	140	100	2000	175	0	0	0	0	0	3	5	20	30	30	30	30	30	30	-50	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2614	Tigru Zodiac	2	0	4	1		384	0	4097		0	tiger	0	28	38	19	9	52	79	1342	10	5	0	0	0	29	100	120	100	2000	175	0	0	10	0	0	0	0	0	30	30	30	30	30	30	-50	0	50	0	0	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2615	Tigru Alb Zodiac	3	0	4	1		384	0	4097		0	tiger	0	39	30	20	10	53	98	2685	10	5	0	0	0	34	100	120	100	2000	175	0	0	10	0	0	0	0	0	30	30	30	30	30	30	-50	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2616	Se-Rang Zodiac	3	0	2	1		384	0	2056		0	bkfourth	0	38	19	29	10	51	94	2692	10	5	0	0	0	33	100	150	100	2000	200	0	0	0	0	0	0	1	1	30	30	30	30	30	30	0	-50	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2617	Jin-Hee Zodiac	3	0	2	1		384	0	2056		0	bkboss	0	42	21	31	10	55	101	3069	10	5	0	0	0	37	100	150	100	2000	200	0	0	0	0	0	0	1	1	30	30	30	30	30	30	0	-50	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2618	Pui de Pãianjen Zodiac	0	0	0	1		384	0	65600		0	spider_young	0	28	41	55	14	89	109	1949	10	5	0	0	0	50	100	100	50	2000	175	0	0	0	0	0	0	0	1	30	30	30	30	30	30	0	0	50	0	5	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2619	Pãianjen Otrãv Zodiac	0	0	0	1		384	0	65600		0	spider_poison	0	47	57	29	14	82	123	2088	10	5	0	0	0	52	90	100	50	2000	175	0	0	0	0	3	0	0	1	30	30	30	30	30	30	0	0	50	0	5	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2620	Pãianjen Roºu Otr Zodiac	1	0	0	1		384	0	65600		0	spider_redpoison	0	54	60	15	15	86	129	2769	10	5	0	0	0	55	110	100	50	2000	175	0	0	0	0	3	1	0	1	30	30	30	30	30	30	0	0	50	0	5	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2621	Pãianjen Ghearã Zodiac	1	0	0	1		384	0	65600		0	spider_nipper	0	56	31	56	16	100	122	2954	10	5	0	0	0	57	90	100	50	2000	175	0	0	0	0	0	0	0	1	30	30	30	30	30	30	0	0	50	0	5	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2622	Pãianjen Ghearã Zodiac	1	0	0	1		384	0	65600		0	spider_soldier	0	71	33	39	16	104	127	3146	10	5	0	0	0	59	80	120	50	2000	175	0	0	0	0	0	0	0	1	30	30	30	30	30	30	0	0	50	0	5	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2623	Spiritul Focului Zodiac	1	0	2	1		384	0	4224		0	fire_ghost	0	85	43	64	21	132	161	5550	10	5	0	0	0	78	100	130	100	2000	850	0	0	0	0	0	0	15	20	30	30	30	30	30	30	-50	0	50	0	0	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2624	Tigru Rãzboinic Zodiac	2	0	0	1		384	0	4224		0	fire_tiger_boss	0	85	43	65	22	119	178	7592	10	5	0	0	0	79	100	130	100	2000	175	0	0	0	0	0	0	15	20	30	30	30	30	30	30	-50	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2625	Flacãrã Zodiac	2	0	4	1		384	0	4224		0	fire_man	0	86	43	65	22	105	195	7782	10	5	0	0	0	80	100	130	100	2000	175	0	0	0	0	0	0	15	20	30	30	30	30	30	30	-50	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2626	Luptãtor de Foc Zodiac	3	0	4	1		384	0	4224		0	fire_knight	0	89	44	66	22	106	198	12459	10	5	0	0	0	81	100	130	100	2000	175	0	0	0	0	0	0	15	20	30	30	30	30	30	30	-50	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2627	Rege de Foc Zodiac	2	0	0	1		384	0	4224		0	fire_king	0	91	46	66	23	109	203	51024	10	5	0	0	0	82	100	130	100	2000	175	0	0	0	0	0	50	15	20	30	30	30	30	30	30	-50	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2628	Rege de Foc Negru Zodiac	2	0	0	1		384	0	4224		0	fire_king	0	91	46	66	23	110	205	356080	10	5	0	0	0	82	110	130	100	2000	150	0	0	0	0	0	50	15	20	30	30	30	30	30	30	-50	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2629	Infanterist Sãlb Zodiac	0	0	0	1		384	0	4104		0	barbarian_infantry	0	20	39	30	10	67	82	1404	10	5	0	0	0	36	108	150	50	2000	175	0	0	0	0	0	0	1	2	30	30	30	30	30	30	-50	0	50	0	0	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2630	Sãlbatic Devotat Zodiac	0	0	0	1		384	0	4104		0	barbarian_soldier	0	32	21	42	11	71	87	1625	10	5	0	0	0	40	108	110	50	2000	175	0	0	0	0	0	0	1	2	30	30	30	30	30	30	-50	0	50	0	0	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2631	Arcaº Sãlbatic Zodiac	1	0	1	1		384	0	4104		0	barbarian_bow	0	23	46	17	12	68	102	1262	10	5	0	0	0	43	60	120	50	2000	850	0	0	0	0	0	0	1	2	30	30	30	30	30	30	-50	0	50	0	0	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2632	General Sãlbatic Zodiac	2	0	0	1		384	0	4104		0	barbarian_knight	0	47	24	35	12	78	95	2240	10	5	0	0	0	44	108	130	50	2000	175	0	0	0	0	0	0	3	2	30	30	30	30	30	30	-50	0	50	0	0	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2633	Cãpitan Bestial Zodiac	2	0	0	1		384	0	4104		0	barbarian_boss	0	40	27	54	13	68	126	18810	10	5	0	0	0	49	100	100	100	2000	175	0	0	0	0	0	0	50	15	30	30	30	30	30	30	-50	0	50	0	0	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2634	Gheaþã Fermecatã Zodiac	1	0	2	1		384	0	8448		0	ice_snow_monster	0	60	80	40	20	96	178	4602	10	5	0	0	0	70	80	100	100	2000	850	0	0	0	10	0	0	0	2	30	30	30	30	30	30	0	0	50	0	1	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2635	Balenã de Gheaþã Zodiac	1	0	0	1		384	0	8448		0	ice_snow_whale	0	61	81	40	20	125	153	4730	10	5	0	0	0	71	90	100	100	2000	175	0	0	0	10	0	0	0	2	30	30	30	30	30	30	0	0	50	0	1	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2636	Insectã de Gheaþã Zodiac	1	0	0	1		384	0	8448		0	ice_snow_insect	0	61	81	41	20	98	183	4861	10	5	0	0	0	72	100	100	100	2000	175	0	0	0	15	0	0	0	2	30	30	30	30	30	30	0	0	50	0	1	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2637	Leu de Gheaþã Zodiac	2	0	0	1		384	0	8448		0	ice_snow_dog	0	62	82	41	20	98	183	6482	10	5	0	0	0	72	100	100	100	2000	175	0	0	0	15	0	0	0	2	30	30	30	30	30	30	0	0	50	0	1	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2638	Omul Gheþii Zodiac	2	0	0	1		384	0	8448		0	ice_snow_man	0	83	41	62	21	128	157	6660	10	5	0	0	0	73	80	100	100	2000	175	0	0	0	20	0	0	0	2	30	30	30	30	30	30	0	0	50	0	1	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2639	Yeti Zodiac	2	0	0	1		384	0	8448		0	ice_snow_giant_man	0	84	63	42	21	101	188	6839	10	5	0	0	0	75	70	100	100	2000	175	0	0	0	20	0	0	0	2	30	30	30	30	30	30	0	0	50	0	1	1	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2640	Golem de Gheaþã Zodiac	3	0	0	1		384	0	8448		0	ice_snow_golem	0	99	97	42	21	101	188	10686	10	5	0	0	0	75	60	100	100	2000	175	0	0	0	20	0	0	0	2	30	30	30	30	30	30	0	0	50	0	1	2	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
