ITEM_VNUM~RANGE	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
10634	Talisman Vant+114	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10635	474	0	1	40	0	0	102	114	0	0	0	0	0	0	0	0	0	0	0	0	0
10635	Talisman Vant+115	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10636	475	0	1	40	0	0	102	115	0	0	0	0	0	0	0	0	0	0	0	0	0
10636	Talisman Vant+116	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10637	476	0	1	40	0	0	102	116	0	0	0	0	0	0	0	0	0	0	0	0	0
10637	Talisman Vant+117	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10638	477	0	1	40	0	0	102	117	0	0	0	0	0	0	0	0	0	0	0	0	0
10638	Talisman Vant+118	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10639	478	0	1	40	0	0	102	118	0	0	0	0	0	0	0	0	0	0	0	0	0
10639	Talisman Vant+119	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10640	479	0	1	40	0	0	102	119	0	0	0	0	0	0	0	0	0	0	0	0	0
10640	Talisman Vant+120	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10641	470	0	1	50	0	0	102	120	0	0	0	0	0	0	0	0	0	0	0	0	0
10641	Talisman Vant+121	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10642	471	0	1	50	0	0	102	121	0	0	0	0	0	0	0	0	0	0	0	0	0
10642	Talisman Vant+122	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10643	472	0	1	50	0	0	102	122	0	0	0	0	0	0	0	0	0	0	0	0	0
10643	Talisman Vant+123	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10644	473	0	1	50	0	0	102	123	0	0	0	0	0	0	0	0	0	0	0	0	0
10644	Talisman Vant+124	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10645	474	0	1	50	0	0	102	124	0	0	0	0	0	0	0	0	0	0	0	0	0
10645	Talisman Vant+125	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10646	475	0	1	50	0	0	102	125	0	0	0	0	0	0	0	0	0	0	0	0	0
10646	Talisman Vant+126	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10647	476	0	1	50	0	0	102	126	0	0	0	0	0	0	0	0	0	0	0	0	0
10647	Talisman Vant+127	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10648	477	0	1	50	0	0	102	127	0	0	0	0	0	0	0	0	0	0	0	0	0
10648	Talisman Vant+128	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10649	478	0	1	50	0	0	102	128	0	0	0	0	0	0	0	0	0	0	0	0	0
10649	Talisman Vant+129	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10650	479	0	1	50	0	0	102	129	0	0	0	0	0	0	0	0	0	0	0	0	0
10650	Talisman Vant+130	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10651	470	0	1	50	0	0	102	130	0	0	0	0	0	0	0	0	0	0	0	0	0
10651	Talisman Vant+131	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10652	471	0	1	50	0	0	102	131	0	0	0	0	0	0	0	0	0	0	0	0	0
10652	Talisman Vant+132	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10653	472	0	1	50	0	0	102	132	0	0	0	0	0	0	0	0	0	0	0	0	0
10653	Talisman Vant+133	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10654	473	0	1	50	0	0	102	133	0	0	0	0	0	0	0	0	0	0	0	0	0
10654	Talisman Vant+134	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10655	474	0	1	50	0	0	102	134	0	0	0	0	0	0	0	0	0	0	0	0	0
10655	Talisman Vant+135	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10656	475	0	1	50	0	0	102	135	0	0	0	0	0	0	0	0	0	0	0	0	0
10656	Talisman Vant+136	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10657	476	0	1	50	0	0	102	136	0	0	0	0	0	0	0	0	0	0	0	0	0
10657	Talisman Vant+137	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10658	477	0	1	50	0	0	102	137	0	0	0	0	0	0	0	0	0	0	0	0	0
10658	Talisman Vant+138	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10659	478	0	1	50	0	0	102	138	0	0	0	0	0	0	0	0	0	0	0	0	0
10659	Talisman Vant+139	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10660	479	0	1	50	0	0	102	139	0	0	0	0	0	0	0	0	0	0	0	0	0
10660	Talisman Vant+140	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10661	470	0	1	50	0	0	102	140	0	0	0	0	0	0	0	0	0	0	0	0	0
10661	Talisman Vant+141	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10662	471	0	1	50	0	0	102	141	0	0	0	0	0	0	0	0	0	0	0	0	0
10662	Talisman Vant+142	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10663	472	0	1	50	0	0	102	142	0	0	0	0	0	0	0	0	0	0	0	0	0
10663	Talisman Vant+143	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10664	473	0	1	50	0	0	102	143	0	0	0	0	0	0	0	0	0	0	0	0	0
10664	Talisman Vant+144	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10665	474	0	1	50	0	0	102	144	0	0	0	0	0	0	0	0	0	0	0	0	0
10665	Talisman Vant+145	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10666	475	0	1	50	0	0	102	145	0	0	0	0	0	0	0	0	0	0	0	0	0
10666	Talisman Vant+146	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10667	476	0	1	50	0	0	102	146	0	0	0	0	0	0	0	0	0	0	0	0	0
10667	Talisman Vant+147	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10668	477	0	1	50	0	0	102	147	0	0	0	0	0	0	0	0	0	0	0	0	0
10668	Talisman Vant+148	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10669	478	0	1	50	0	0	102	148	0	0	0	0	0	0	0	0	0	0	0	0	0
10669	Talisman Vant+149	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10670	479	0	1	50	0	0	102	149	0	0	0	0	0	0	0	0	0	0	0	0	0
10670	Talisman Vant+150	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10671	470	0	1	50	0	0	102	150	0	0	0	0	0	0	0	0	0	0	0	0	0
10671	Talisman Vant+151	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10672	471	0	1	50	0	0	102	151	0	0	0	0	0	0	0	0	0	0	0	0	0
10672	Talisman Vant+152	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10673	472	0	1	50	0	0	102	152	0	0	0	0	0	0	0	0	0	0	0	0	0
10673	Talisman Vant+153	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10674	473	0	1	50	0	0	102	153	0	0	0	0	0	0	0	0	0	0	0	0	0
10674	Talisman Vant+154	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10675	474	0	1	50	0	0	102	154	0	0	0	0	0	0	0	0	0	0	0	0	0
10675	Talisman Vant+155	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10676	475	0	1	50	0	0	102	155	0	0	0	0	0	0	0	0	0	0	0	0	0
10676	Talisman Vant+156	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10677	476	0	1	50	0	0	102	156	0	0	0	0	0	0	0	0	0	0	0	0	0
10677	Talisman Vant+157	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10678	477	0	1	50	0	0	102	157	0	0	0	0	0	0	0	0	0	0	0	0	0
10678	Talisman Vant+158	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10679	478	0	1	50	0	0	102	158	0	0	0	0	0	0	0	0	0	0	0	0	0
10679	Talisman Vant+159	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10680	479	0	1	50	0	0	102	159	0	0	0	0	0	0	0	0	0	0	0	0	0
10680	Talisman Vant+160	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10681	470	0	1	60	0	0	102	160	0	0	0	0	0	0	0	0	0	0	0	0	0
10681	Talisman Vant+161	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10682	471	0	1	60	0	0	102	161	0	0	0	0	0	0	0	0	0	0	0	0	0
10682	Talisman Vant+162	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10683	472	0	1	60	0	0	102	162	0	0	0	0	0	0	0	0	0	0	0	0	0
10683	Talisman Vant+163	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10684	473	0	1	60	0	0	102	163	0	0	0	0	0	0	0	0	0	0	0	0	0
10684	Talisman Vant+164	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10685	474	0	1	60	0	0	102	164	0	0	0	0	0	0	0	0	0	0	0	0	0
10685	Talisman Vant+165	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10686	475	0	1	60	0	0	102	165	0	0	0	0	0	0	0	0	0	0	0	0	0
10686	Talisman Vant+166	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10687	476	0	1	60	0	0	102	166	0	0	0	0	0	0	0	0	0	0	0	0	0
10687	Talisman Vant+167	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10688	477	0	1	60	0	0	102	167	0	0	0	0	0	0	0	0	0	0	0	0	0
10688	Talisman Vant+168	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10689	478	0	1	60	0	0	102	168	0	0	0	0	0	0	0	0	0	0	0	0	0
10689	Talisman Vant+169	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10690	479	0	1	60	0	0	102	169	0	0	0	0	0	0	0	0	0	0	0	0	0
10690	Talisman Vant+170	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10691	470	0	1	60	0	0	102	170	0	0	0	0	0	0	0	0	0	0	0	0	0
10691	Talisman Vant+171	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10692	471	0	1	60	0	0	102	171	0	0	0	0	0	0	0	0	0	0	0	0	0
10692	Talisman Vant+172	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10693	472	0	1	60	0	0	102	172	0	0	0	0	0	0	0	0	0	0	0	0	0
10693	Talisman Vant+173	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10694	473	0	1	60	0	0	102	173	0	0	0	0	0	0	0	0	0	0	0	0	0
10694	Talisman Vant+174	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10695	474	0	1	60	0	0	102	174	0	0	0	0	0	0	0	0	0	0	0	0	0
10695	Talisman Vant+175	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10696	475	0	1	60	0	0	102	175	0	0	0	0	0	0	0	0	0	0	0	0	0
10696	Talisman Vant+176	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10697	476	0	1	60	0	0	102	176	0	0	0	0	0	0	0	0	0	0	0	0	0
10697	Talisman Vant+177	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10698	477	0	1	60	0	0	102	177	0	0	0	0	0	0	0	0	0	0	0	0	0
10698	Talisman Vant+178	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10699	478	0	1	60	0	0	102	178	0	0	0	0	0	0	0	0	0	0	0	0	0
10699	Talisman Vant+179	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10700	479	0	1	60	0	0	102	179	0	0	0	0	0	0	0	0	0	0	0	0	0
10700	Talisman Vant+180	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10701	470	0	1	60	0	0	102	180	0	0	0	0	0	0	0	0	0	0	0	0	0
10701	Talisman Vant+181	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10702	471	0	1	60	0	0	102	181	0	0	0	0	0	0	0	0	0	0	0	0	0
10702	Talisman Vant+182	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10703	472	0	1	60	0	0	102	182	0	0	0	0	0	0	0	0	0	0	0	0	0
10703	Talisman Vant+183	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10704	473	0	1	60	0	0	102	183	0	0	0	0	0	0	0	0	0	0	0	0	0
10704	Talisman Vant+184	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10705	474	0	1	60	0	0	102	184	0	0	0	0	0	0	0	0	0	0	0	0	0
10705	Talisman Vant+185	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10706	475	0	1	60	0	0	102	185	0	0	0	0	0	0	0	0	0	0	0	0	0
10706	Talisman Vant+186	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10707	476	0	1	60	0	0	102	186	0	0	0	0	0	0	0	0	0	0	0	0	0
10707	Talisman Vant+187	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10708	477	0	1	60	0	0	102	187	0	0	0	0	0	0	0	0	0	0	0	0	0
10708	Talisman Vant+188	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10709	478	0	1	60	0	0	102	188	0	0	0	0	0	0	0	0	0	0	0	0	0
10709	Talisman Vant+189	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10710	479	0	1	60	0	0	102	189	0	0	0	0	0	0	0	0	0	0	0	0	0
10710	Talisman Vant+190	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10711	470	0	1	60	0	0	102	190	0	0	0	0	0	0	0	0	0	0	0	0	0
10711	Talisman Vant+191	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10712	471	0	1	60	0	0	102	191	0	0	0	0	0	0	0	0	0	0	0	0	0
10712	Talisman Vant+192	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10713	472	0	1	60	0	0	102	192	0	0	0	0	0	0	0	0	0	0	0	0	0
10713	Talisman Vant+193	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10714	473	0	1	60	0	0	102	193	0	0	0	0	0	0	0	0	0	0	0	0	0
10714	Talisman Vant+194	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10715	474	0	1	60	0	0	102	194	0	0	0	0	0	0	0	0	0	0	0	0	0
10715	Talisman Vant+195	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10716	475	0	1	60	0	0	102	195	0	0	0	0	0	0	0	0	0	0	0	0	0
10716	Talisman Vant+196	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10717	476	0	1	60	0	0	102	196	0	0	0	0	0	0	0	0	0	0	0	0	0
10717	Talisman Vant+197	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10718	477	0	1	60	0	0	102	197	0	0	0	0	0	0	0	0	0	0	0	0	0
10718	Talisman Vant+198	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10719	478	0	1	60	0	0	102	198	0	0	0	0	0	0	0	0	0	0	0	0	0
10719	Talisman Vant+199	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10720	479	0	1	60	0	0	102	199	0	0	0	0	0	0	0	0	0	0	0	0	0
10720	Talisman Vant+200	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	0	0	0	1	60	0	0	102	200	0	0	0	0	0	0	0	0	0	0	0	0	0
10750	Talisman Fulger+0	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10751	450	0	1	20	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10751	Talisman Fulger+1	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10752	451	0	1	20	0	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10752	Talisman Fulger+2	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10753	452	0	1	20	0	0	99	2	0	0	0	0	0	0	0	0	0	0	0	0	0
10753	Talisman Fulger+3	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10754	453	0	1	20	0	0	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0
10754	Talisman Fulger+4	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10755	454	0	1	20	0	0	99	4	0	0	0	0	0	0	0	0	0	0	0	0	0
10755	Talisman Fulger+5	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10756	455	0	1	20	0	0	99	5	0	0	0	0	0	0	0	0	0	0	0	0	0
10756	Talisman Fulger+6	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10757	456	0	1	20	0	0	99	6	0	0	0	0	0	0	0	0	0	0	0	0	0
10757	Talisman Fulger+7	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10758	457	0	1	20	0	0	99	7	0	0	0	0	0	0	0	0	0	0	0	0	0
10758	Talisman Fulger+8	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10759	458	0	1	20	0	0	99	8	0	0	0	0	0	0	0	0	0	0	0	0	0
10759	Talisman Fulger+9	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10760	459	0	1	20	0	0	99	9	0	0	0	0	0	0	0	0	0	0	0	0	0
10760	Talisman Fulger+10	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10761	450	0	1	20	0	0	99	10	0	0	0	0	0	0	0	0	0	0	0	0	0
10761	Talisman Fulger+11	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10762	451	0	1	20	0	0	99	11	0	0	0	0	0	0	0	0	0	0	0	0	0
10762	Talisman Fulger+12	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10763	452	0	1	20	0	0	99	12	0	0	0	0	0	0	0	0	0	0	0	0	0
10763	Talisman Fulger+13	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10764	453	0	1	20	0	0	99	13	0	0	0	0	0	0	0	0	0	0	0	0	0
10764	Talisman Fulger+14	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10765	454	0	1	20	0	0	99	14	0	0	0	0	0	0	0	0	0	0	0	0	0
10765	Talisman Fulger+15	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10766	455	0	1	20	0	0	99	15	0	0	0	0	0	0	0	0	0	0	0	0	0
10766	Talisman Fulger+16	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10767	456	0	1	20	0	0	99	16	0	0	0	0	0	0	0	0	0	0	0	0	0
10767	Talisman Fulger+17	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10768	457	0	1	20	0	0	99	17	0	0	0	0	0	0	0	0	0	0	0	0	0
10768	Talisman Fulger+18	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10769	458	0	1	20	0	0	99	18	0	0	0	0	0	0	0	0	0	0	0	0	0
10769	Talisman Fulger+19	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10770	459	0	1	20	0	0	99	19	0	0	0	0	0	0	0	0	0	0	0	0	0
10770	Talisman Fulger+20	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10771	450	0	1	20	0	0	99	20	0	0	0	0	0	0	0	0	0	0	0	0	0
10771	Talisman Fulger+21	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10772	451	0	1	20	0	0	99	21	0	0	0	0	0	0	0	0	0	0	0	0	0
10772	Talisman Fulger+22	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10773	452	0	1	20	0	0	99	22	0	0	0	0	0	0	0	0	0	0	0	0	0
10773	Talisman Fulger+23	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10774	453	0	1	20	0	0	99	23	0	0	0	0	0	0	0	0	0	0	0	0	0
10774	Talisman Fulger+24	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10775	454	0	1	20	0	0	99	24	0	0	0	0	0	0	0	0	0	0	0	0	0
10775	Talisman Fulger+25	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10776	455	0	1	20	0	0	99	25	0	0	0	0	0	0	0	0	0	0	0	0	0
10776	Talisman Fulger+26	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10777	456	0	1	20	0	0	99	26	0	0	0	0	0	0	0	0	0	0	0	0	0
10777	Talisman Fulger+27	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10778	457	0	1	20	0	0	99	27	0	0	0	0	0	0	0	0	0	0	0	0	0
10778	Talisman Fulger+28	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10779	458	0	1	20	0	0	99	28	0	0	0	0	0	0	0	0	0	0	0	0	0
10779	Talisman Fulger+29	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10780	459	0	1	20	0	0	99	29	0	0	0	0	0	0	0	0	0	0	0	0	0
10780	Talisman Fulger+30	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10781	450	0	1	20	0	0	99	30	0	0	0	0	0	0	0	0	0	0	0	0	0
10781	Talisman Fulger+31	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10782	451	0	1	20	0	0	99	31	0	0	0	0	0	0	0	0	0	0	0	0	0
10782	Talisman Fulger+32	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10783	452	0	1	20	0	0	99	32	0	0	0	0	0	0	0	0	0	0	0	0	0
10783	Talisman Fulger+33	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10784	453	0	1	20	0	0	99	33	0	0	0	0	0	0	0	0	0	0	0	0	0
10784	Talisman Fulger+34	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10785	454	0	1	20	0	0	99	34	0	0	0	0	0	0	0	0	0	0	0	0	0
10785	Talisman Fulger+35	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10786	455	0	1	20	0	0	99	35	0	0	0	0	0	0	0	0	0	0	0	0	0
10786	Talisman Fulger+36	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10787	456	0	1	20	0	0	99	36	0	0	0	0	0	0	0	0	0	0	0	0	0
10787	Talisman Fulger+37	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10788	457	0	1	20	0	0	99	37	0	0	0	0	0	0	0	0	0	0	0	0	0
10788	Talisman Fulger+38	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10789	458	0	1	20	0	0	99	38	0	0	0	0	0	0	0	0	0	0	0	0	0
10789	Talisman Fulger+39	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10790	459	0	1	20	0	0	99	39	0	0	0	0	0	0	0	0	0	0	0	0	0
10790	Talisman Fulger+40	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10791	450	0	1	30	0	0	99	40	0	0	0	0	0	0	0	0	0	0	0	0	0
10791	Talisman Fulger+41	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10792	451	0	1	30	0	0	99	41	0	0	0	0	0	0	0	0	0	0	0	0	0
10792	Talisman Fulger+42	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10793	452	0	1	30	0	0	99	42	0	0	0	0	0	0	0	0	0	0	0	0	0
10793	Talisman Fulger+43	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10794	453	0	1	30	0	0	99	43	0	0	0	0	0	0	0	0	0	0	0	0	0
10794	Talisman Fulger+44	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10795	454	0	1	30	0	0	99	44	0	0	0	0	0	0	0	0	0	0	0	0	0
10795	Talisman Fulger+45	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	1	4096	NONE	180000	1250	10796	455	0	1	30	0	0	99	45	0	0	0	0	0	0	0	0	0	0	0	0	0
